Model,0.52,0.521,0.522,0.523,0.524,0.525,0.526,0.527,0.528,0.529,0.53,0.531,0.532,0.533,0.534,0.535,0.536,0.537,0.538,0.539,0.54,0.541,0.542,0.543,0.544,0.545,0.546,0.547,0.548,0.549,0.55,0.551,0.552,0.553,0.554,0.555,0.556,0.557,0.558,0.559,0.56,0.561,0.562,0.5630000000000001,0.5640000000000001,0.5650000000000001,0.5660000000000001,0.5670000000000001,0.5680000000000001,0.5690000000000001,0.5700000000000001,0.5710000000000001,0.5720000000000001,0.5730000000000001,0.5740000000000001,0.5750000000000001,0.5760000000000001,0.5770000000000001,0.5780000000000001,0.5790000000000001
FastSurvivalSVM(max_iter=3  optimizer='avltree'),0.45403095127413967,0.4539618427737941,0.45692670100637106,0.4732726936278587,0.47339092647405756,0.4745024245423034,0.4751443851999054,0.46954771289067204,0.4708542090726973,0.4780102039972444,0.4787769277786126,0.4787731045304512,0.4662766992747785,0.4280003854996985,0.42806949400004407,0.42882968750384504,0.41900271148838264,0.4188332053763023,0.42058866075288315,0.4211069745054747,0.4203813352518465,0.422731024263595,0.4342375895711278,0.4342721438213005,0.4342721438213005,0.42784433152937035,0.4227529477173599,0.4226876735659239,0.4221348055631595,0.42337875856937934,0.42337875856937934,0.4284701423813898,0.42181026176045977,0.4345138318114522,0.4345829403117977,0.4345829403117977,0.447008675794404,0.44272951985639597,0.44137610675931205,0.49221438248925437,0.4922489367394271,0.4922489367394271,0.49443232212202004,0.494294105121329,0.4890375344079373,0.4814793291212084,0.4835189645088164,0.4695476001728481,0.4686110362094669,0.4677252220619682,0.47558099947030213,0.47195146254915066,0.4720919119873529,0.47223236142555514,0.47325905895409226,0.4398752643334987,0.4430105369634427,0.4439183500582938,0.43740710482705597,0.4236496724418979
BaggedIcareSurvival(n_jobs=-1),0.44581691291222203,0.45138532185223734,0.45220025775255956,0.455371143309575,0.45234946102446705,0.4581160548039394,0.44973239016199573,0.45684545618056643,0.4571131285758886,0.463147239654795,0.46415414071813466,0.4633600493629748,0.4621970158995731,0.4631715831391999,0.4578992606561152,0.45567433560145465,0.459163327404457,0.45407766177359676,0.45911394645697073,0.45548795644088963,0.4544539824724068,0.4575022878744416,0.4507546036527457,0.455996793144312,0.4554662462172029,0.44721841857828454,0.4424440574128833,0.44272578795819556,0.4426338132299935,0.44627241657388234,0.43743703272892703,0.443165994247628,0.4415365882610143,0.4423873790413667,0.44930205002468143,0.44188636251746766,0.4459774348146469,0.4308393804475827,0.4342485658169023,0.4335228055809254,0.4348848834413717,0.4295081679393428,0.43363042985192496,0.42521362472137725,0.42368787684413267,0.422051546416089,0.41934413935178955,0.4117513251199333,0.4114773339462075,0.41295187170859327,0.41365675224738024,0.41131898312087206,0.4107637915010933,0.4118858714309518,0.41307016400497015,0.4172082478134499,0.4148964998360218,0.4147122510666873,0.4195300632949312,0.4150018905554007
